Date,HS300收盘价,CRB现货指数：综合,中债综合指数,定期存款利率：3个月（月）
2013-12-18,2357.23,459.31,145.9488,1.1478693694737854
2013-12-19,2332.41,453.63,145.7931,1.1479520212430847
2013-12-20,2278.14,454.22,145.719,1.1480346789636842
2013-12-23,2284.6,455.32,145.7017,1.1481173426360116
2013-12-24,2288.25,455.54,145.7874,1.1482000122604965
2013-12-25,2305.11,455.54,145.8054,1.1482826878375672
2013-12-26,2265.33,455.54,145.8462,1.1483653693676517
2013-12-27,2303.48,456.62,145.8748,1.1484480568511792
2013-12-30,2299.46,455.72,145.9078,1.1485307502885784
2013-12-31,2330.03,456.36,145.8934,1.1486134496802778
2014-01-02,2321.98,455.35,145.8607,1.1486961550267063
2014-01-03,2290.78,455.69,145.7634,1.1487788663282923
2014-01-06,2238.64,456.76,145.7342,1.1488615835854654
2014-01-07,2238.0,456.63,145.7545,1.1489443067986538
2014-01-08,2241.91,455.47,145.9035,1.1490270359682864
2014-01-09,2222.22,455.15,145.9907,1.1491097710947922
2014-01-10,2204.85,454.36,146.0435,1.1491925121786002
2014-01-13,2193.68,456.52,146.1078,1.1492752592201387
2014-01-14,2212.85,457.59,146.1061,1.1493580122198377
2014-01-15,2208.94,459.65,146.2163,1.1494407711781256
2014-01-16,2211.84,459.29,146.2564,1.1495235360954317
2014-01-17,2178.49,458.3,146.2819,1.1496063069721845
2014-01-20,2165.99,458.3,146.3129,1.1496890838088138
2014-01-21,2187.41,459.24,146.5729,1.1497718666057486
2014-01-22,2243.8,459.95,146.8092,1.149854655363418
2014-01-23,2231.89,459.09,146.9484,1.149937450082251
2014-01-24,2245.68,458.12,146.9858,1.150020250762677
2014-01-27,2215.92,456.48,147.2703,1.1501030574051254
2014-01-28,2219.86,456.83,147.2585,1.1501858700100254
2014-01-29,2227.78,456.45,147.269,1.1502686885778062
2014-01-30,2202.45,457.34,147.306,1.1503515131088973
2014-02-07,2212.48,459.87,147.5797,1.150434343603728
2014-02-10,2267.53,458.49,147.6816,1.1505171800627276
2014-02-11,2285.56,459.52,147.7267,1.1506000224863258
2014-02-12,2291.25,459.69,147.7713,1.1506828708749521
2014-02-13,2279.55,460.91,147.8952,1.1507657252290355
2014-02-14,2295.58,462.56,148.0186,1.1508485855490065
2014-02-17,2311.65,462.56,148.0841,1.1509314518352936
2014-02-18,2282.44,465.5,148.0986,1.151014324088327
2014-02-19,2308.66,466.56,148.1247,1.1510972023085362
2014-02-20,2287.44,467.76,148.2218,1.1511800864963508
2014-02-21,2264.29,467.54,148.3736,1.151262976652201
2014-02-24,2214.51,470.7,148.6605,1.1513458727765151
2014-02-25,2157.91,470.93,149.0932,1.1514287748697247
2014-02-26,2163.41,475.21,149.2168,1.1515116829322585
2014-02-27,2154.11,475.63,149.6371,1.1515945969645467
2014-02-28,2178.97,478.54,149.6793,1.1516775169670188
2014-03-03,2190.37,480.53,149.6559,1.1517604429401052
2014-03-04,2184.27,482.85,149.4158,1.1518433748842352
2014-03-05,2163.98,483.2,149.1787,1.1519263127998391
2014-03-06,2173.63,486.49,149.1058,1.1520092566873468
2014-03-07,2168.36,485.78,149.1478,1.1520922065471884
2014-03-10,2097.79,484.33,149.2694,1.1521751623797938
2014-03-11,2108.66,483.99,149.3285,1.1522581241855931
2014-03-12,2114.13,485.27,149.3829,1.1523410919650166
2014-03-13,2140.33,483.61,149.4471,1.1524240657184943
2014-03-14,2122.84,485.48,149.5383,1.152507045446456
2014-03-17,2143.04,484.58,149.6022,1.1525900311493322
2014-03-18,2138.13,485.86,149.5075,1.1526730228275532
2014-03-19,2120.87,487.06,149.3665,1.1527560204815492
2014-03-20,2086.97,488.62,149.3401,1.1528390241117503
2014-03-21,2158.8,488.56,149.4072,1.1529220337185873
2014-03-24,2176.55,490.58,149.4184,1.1530050493024901
2014-03-25,2174.44,492.61,149.4002,1.1530880708638889
2014-03-26,2171.05,492.47,149.4264,1.1531710984032146
2014-03-27,2155.71,494.13,149.4289,1.1532541319208975
2014-03-28,2151.97,493.69,149.4165,1.153337171417368
2014-03-31,2146.31,493.68,149.4775,1.1534202168930563
2014-04-01,2163.12,494.92,149.4568,1.1535032683483937
2014-04-02,2180.73,492.92,149.4158,1.15358632578381
2014-04-03,2165.01,494.49,149.3256,1.1536693891997358
2014-04-04,2185.47,494.06,149.3483,1.1537524585966026
2014-04-08,2237.32,493.99,149.4845,1.15383553397484
2014-04-09,2238.62,495.25,149.4084,1.1539186153348793
2014-04-10,2273.76,493.89,149.4782,1.1540017026771507
2014-04-11,2270.67,493.16,149.6038,1.154084796002086
2014-04-14,2268.61,499.25,149.8176,1.1541678953101149
2014-04-15,2229.46,499.29,149.9441,1.1542510006016686
2014-04-16,2232.53,499.18,150.077,1.154334111877178
2014-04-17,2224.8,499.54,150.5311,1.1544172291370738
2014-04-18,2224.48,499.54,150.5516,1.1545003523817872
2014-04-21,2187.25,498.19,150.6397,1.1545834816117488
2014-04-22,2196.8,499.42,150.691,1.1546666168273898
2014-04-23,2194.67,500.09,150.6331,1.1547497580291408
2014-04-24,2190.47,500.65,150.6395,1.1548329052174338
2014-04-25,2167.83,500.26,150.6743,1.1549160583926987
2014-04-28,2134.97,500.76,150.7392,1.1549992175553672
2014-04-29,2158.47,501.42,150.8217,1.1550823827058705
2014-04-30,2158.66,502.39,150.9795,1.1551655538446393
2014-05-05,2156.47,503.29,151.2029,1.155248730972105
2014-05-06,2157.33,504.52,151.404,1.1553319140886988
2014-05-07,2137.32,503.68,151.5718,1.155415103194852
2014-05-08,2135.5,502.99,151.9075,1.1554982982909958
2014-05-09,2133.91,501.14,152.4583,1.155581499377562
2014-05-12,2180.05,501.09,152.5344,1.1556647064549812
2014-05-13,2174.85,502.82,152.5273,1.155747919523685
2014-05-14,2172.37,502.25,152.3893,1.1558311385841051
2014-05-15,2144.08,500.96,152.3418,1.1559143636366729
2014-05-16,2145.95,500.49,152.346,1.155997594681819
2014-05-19,2115.14,499.51,152.4538,1.1560808317199758
2014-05-20,2115.77,499.98,152.4431,1.156164074751575
2014-05-21,2135.91,499.05,152.4671,1.1562473237770474
2014-05-22,2130.87,498.66,152.5193,1.156330578796825
2014-05-23,2148.41,498.31,152.6516,1.1564138398113393
2014-05-26,2155.98,498.31,152.7388,1.156497106821022
2014-05-27,2147.28,498.99,152.8154,1.156580379826305
2014-05-28,2169.35,499.23,152.9351,1.1566636588276196
2014-05-29,2155.16,499.65,153.078,1.1567469438253977
2014-05-30,2156.46,497.99,153.266,1.1568302348200712
2014-06-03,2149.92,497.34,153.707,1.1569135318120718
2014-06-04,2128.27,497.34,153.8597,1.1569968348018314
2014-06-05,2150.6,496.84,153.8467,1.1570801437897815
2014-06-06,2134.72,497.19,153.7903,1.1571634587763544
2014-06-09,2134.28,497.08,153.7784,1.1572467797619819
2014-06-10,2161.27,497.81,153.9194,1.1573301067470962
2014-06-11,2160.77,491.86,153.9493,1.1574134397321292
2014-06-12,2153.41,491.74,153.9904,1.1574967787175123
2014-06-13,2176.24,492.48,153.9389,1.1575801237036782
2014-06-16,2191.86,491.77,154.0932,1.1576634746910592
2014-06-17,2169.67,491.13,154.1207,1.1577468316800863
2014-06-18,2160.24,493.76,154.0955,1.1578301946711929
2014-06-19,2126.91,495.39,154.1046,1.1579135636648108
2014-06-20,2136.73,495.39,154.1885,1.157996938661372
2014-06-23,2134.11,497.36,154.2659,1.1580803196613088
2014-06-24,2144.82,497.15,154.3166,1.1581637066650534
2014-06-25,2133.37,496.97,154.321,1.1582470996730383
2014-06-26,2149.08,496.38,154.3685,1.1583304986856957
2014-06-27,2150.26,497.23,154.385,1.158413903703458
2014-06-30,2165.12,496.4,154.3824,1.1584973147267574
2014-07-01,2164.56,497.09,154.2294,1.1585807317560266
2014-07-02,2170.87,496.86,154.0796,1.158664154791698
2014-07-03,2180.19,496.0,153.9699,1.158747583834204
2014-07-04,2178.7,496.0,153.8273,1.1588310188839772
2014-07-07,2176.29,494.71,154.0123,1.1589144599414498
2014-07-08,2180.47,493.87,154.0157,1.1589979070070553
2014-07-09,2148.71,492.11,154.0055,1.1590813600812253
2014-07-10,2142.85,491.82,154.0164,1.1591648191643928
2014-07-11,2148.01,489.24,154.0714,1.159248284256991
2014-07-14,2171.76,489.94,154.0814,1.1593317553594515
2014-07-15,2174.98,489.56,153.9807,1.159415232472208
2014-07-16,2170.87,488.82,153.79,1.1594987155956928
2014-07-17,2157.07,489.41,153.5345,1.159582204730339
2014-07-18,2164.14,489.41,153.3778,1.1596656998765793
2014-07-21,2166.3,488.86,153.5272,1.1597492010348465
2014-07-22,2192.7,488.86,153.673,1.1598327082055735
2014-07-23,2197.83,489.88,153.6736,1.1599162213891931
2014-07-24,2237.02,490.44,153.7192,1.1599997405861386
2014-07-25,2260.45,490.45,153.8484,1.1600832657968427
2014-07-28,2323.9,490.92,153.9382,1.1601667970217386
2014-07-29,2331.37,490.36,153.933,1.1602503342612591
2014-07-30,2322.01,488.74,153.9696,1.1603338775158376
2014-07-31,2350.25,488.47,154.0851,1.1604174267859069
2014-08-01,2329.4,487.27,154.1496,1.1605009820719003
2014-08-04,2375.62,488.36,154.2507,1.160584543374251
2014-08-05,2369.35,487.03,154.2695,1.1606681106933925
2014-08-06,2363.22,487.8,154.3425,1.1607516840297571
2014-08-07,2327.46,486.09,154.359,1.160835263383779
2014-08-08,2331.13,484.58,154.3807,1.1609188487558912
2014-08-11,2365.35,484.92,154.4473,1.161002440146527
2014-08-12,2357.05,483.54,154.4409,1.1610860375561198
2014-08-13,2358.9,483.54,154.5183,1.1611696409851031
2014-08-14,2335.95,483.76,154.7278,1.1612532504339097
2014-08-15,2360.64,483.46,154.8147,1.1613368659029737
2014-08-18,2374.56,482.69,154.8456,1.1614204873927283
2014-08-19,2374.77,482.53,154.8012,1.1615041149036076
2014-08-20,2366.14,482.85,154.7466,1.1615877484360444
2014-08-21,2354.24,484.37,154.7891,1.1616713879904723
2014-08-22,2365.36,485.2,154.8103,1.1617550335673257
2014-08-25,2342.86,484.76,154.8964,1.1618386851670377
2014-08-26,2324.09,485.76,154.9214,1.1619223427900416
2014-08-27,2327.6,484.46,155.063,1.1620060064367717
2014-08-28,2311.28,484.06,155.1615,1.1620896761076611
2014-08-29,2338.29,483.83,155.1529,1.1621733518031443
2014-09-01,2355.32,483.83,155.2101,1.162257033523655
2014-09-02,2386.46,482.27,155.2372,1.1623407212696268
2014-09-03,2408.84,481.15,155.201,1.1624244150414935
2014-09-04,2426.22,483.11,155.1822,1.162508114839689
2014-09-05,2449.26,484.22,155.2024,1.1625918206646473
2014-09-09,2445.22,484.6,155.3028,1.1626755325168023
2014-09-10,2432.43,485.11,155.2935,1.1627592503965882
2014-09-11,2423.45,485.71,155.3081,1.1628429743044388
2014-09-12,2438.36,484.94,155.355,1.1629267042407885
2014-09-15,2437.19,480.59,155.5389,1.1630104402060706
2014-09-16,2388.77,478.66,155.519,1.16309418220072
2014-09-17,2401.33,479.57,155.7934,1.1631779302251704
2014-09-18,2408.66,477.73,156.0731,1.163261684279856
2014-09-19,2425.21,477.65,156.4415,1.1633454443652111
2014-09-22,2378.92,476.69,156.588,1.16342921048167
2014-09-23,2399.46,475.74,156.6833,1.1635129826296668
2014-09-24,2441.86,476.04,156.5646,1.1635967608096365
2014-09-25,2436.97,475.12,156.6514,1.1636805450220122
2014-09-26,2437.2,475.32,156.6668,1.1637643352672289
2014-09-29,2447.8,475.39,156.8469,1.1638481315457214
2014-09-30,2450.99,473.42,156.92600000000004,1.1639319338579237
2014-10-08,2478.38,472.8,157.0365,1.1640157422042698
2014-10-09,2481.96,472.59,156.9893,1.164099556585195
2014-10-10,2466.79,471.91,157.0035,1.1641833770011334
2014-10-13,2454.95,470.55,157.1462,1.1642672034525197
2014-10-14,2446.56,471.16,157.5657,1.1643510359397882
2014-10-15,2463.87,466.06,157.9597,1.1644348744633737
2014-10-16,2444.4,464.7,158.1238,1.164518719023711
2014-10-17,2441.73,461.89,158.3082,1.1646025696212343
2014-10-20,2454.71,460.53,158.8214,1.1646864262563792
2014-10-21,2433.39,461.77,159.0794,1.1647702889295797
2014-10-22,2418.64,459.95,158.9801,1.1648541576412703
2014-10-23,2395.94,460.32,158.9822,1.1649380323918863
2014-10-24,2390.71,458.32,159.083,1.1650219131818629
2014-10-27,2368.83,458.94,159.2232,1.1651058000116343
2014-10-28,2416.65,459.04,159.4403,1.1651896928816357
2014-10-29,2451.38,460.99,159.7102,1.1652735917923018
2014-10-30,2468.93,460.39,159.6726,1.165357496744068
2014-10-31,2508.33,458.92,159.7927,1.1654414077373685
2014-11-03,2512.55,458.98,160.1478,1.1655253247726391
2014-11-04,2513.17,457.63,160.6826,1.1656092478503144
2014-11-05,2503.45,457.7,160.9404,1.1656931769708296
2014-11-06,2506.07,457.92,160.9788,1.16577711213462
2014-11-07,2502.15,456.39,161.3406,1.1658610533421203
2014-11-10,2565.73,455.63,161.7792,1.1659450005937662
2014-11-11,2558.61,457.46,162.0273,1.1660289538899926
2014-11-12,2594.32,456.39,161.8315,1.1661129132312351
2014-11-13,2579.75,454.31,161.6506,1.1661968786179282
2014-11-14,2581.09,453.56,161.2884,1.1662808500505075
2014-11-17,2567.1,454.08,161.0825,1.1663648275294092
2014-11-18,2541.42,454.37,161.1705,1.1664488110550677
2014-11-19,2537.22,451.97,161.1241,1.1665328006279183
2014-11-20,2537.1,451.97,160.9302,1.1666167962483969
2014-11-21,2583.46,451.97,160.8045,1.1667007979169393
2014-11-24,2649.26,455.88,161.9459,1.1667848056339802
2014-11-25,2685.56,456.61,161.8261,1.1668688193999557
2014-11-26,2723.02,456.27,161.841,1.1669528392153006
2014-11-27,2754.49,456.27,161.8214,1.1670368650804512
2014-11-28,2808.82,454.64,161.8478,1.1671208969958429
2014-12-01,2819.81,455.32,161.8834,1.1672049349619114
2014-12-02,2923.94,454.63,161.6828,1.167288978979092
2014-12-03,2967.55,454.2,161.1884,1.167373029047821
2014-12-04,3104.35,452.46,160.8191,1.1674570851685335
2014-12-05,3124.89,452.0,160.2306,1.167541147341666
2014-12-08,3252.88,451.75,159.9805,1.167625215567654
2014-12-09,3106.91,450.9,159.317,1.1677092898469332
2014-12-10,3221.55,449.95,159.6114,1.1677933701799394
2014-12-11,3183.01,448.86,159.7067,1.1678774565671086
2014-12-12,3193.23,449.22,159.7101,1.1679615490088768
2014-12-15,3217.23,448.71,159.672,1.16804564750568
2014-12-16,3303.4,443.36,159.759,1.168129752057954
2014-12-17,3360.6,440.56,159.7975,1.1682138626661347
2014-12-18,3345.93,439.75,159.7762,1.1682979793306585
2014-12-19,3383.17,440.72,159.9417,1.1683821020519614
2014-12-22,3394.48,440.31,160.1015,1.1684662308304794
2014-12-23,3324.92,440.06,160.3965,1.1685503656666487
2014-12-24,3230.39,438.81,160.7659,1.1686345065609056
2014-12-25,3335.42,438.81,160.8083,1.1687186535136862
2014-12-26,3445.84,438.81,160.8474,1.1688028065254268
2014-12-29,3455.46,439.46,160.9559,1.1688869655965637
2014-12-30,3457.55,439.68,160.9709,1.1689711307275328
2014-12-31,3533.71,437.75,160.9798,1.1690473015100626
2015-01-05,3641.54,435.69,161.1141,1.1691234772559214
2015-01-06,3641.06,434.51,161.168,1.1691996579654322
2015-01-07,3643.79,434.64,161.2458,1.1692758436389188
2015-01-08,3559.26,434.5,161.2821,1.1693520342767043
2015-01-09,3546.72,434.64,161.3175,1.1694282298791128
2015-01-12,3513.58,433.63,161.4022,1.1695044304464672
2015-01-13,3514.04,432.4,161.6409,1.1695806359790912
2015-01-14,3502.42,428.6,161.9186,1.1696568464773085
2015-01-15,3604.12,428.75,162.0003,1.1697330619414423
2015-01-16,3635.15,429.43,162.2453,1.1698092823718165
2015-01-19,3355.16,429.43,162.425,1.1698855077687549
2015-01-20,3396.22,426.88,162.4828,1.1699617381325802
2015-01-21,3548.89,426.75,162.5647,1.170037973463617
2015-01-22,3567.61,424.96,162.6909,1.1701142137621887
2015-01-23,3571.73,424.39,162.7477,1.1701904590286192
2015-01-26,3607.99,424.27,162.9193,1.1702667092632313
2015-01-27,3574.93,423.69,162.9365,1.1703429644663497
2015-01-28,3525.32,422.96,162.8254,1.1704192246382978
2015-01-29,3481.8,422.3,162.737,1.170495489779399
2015-01-30,3434.39,422.45,162.7078,1.170571759889978
2015-02-02,3353.96,422.81,162.843,1.1706480349703579
2015-02-03,3437.45,422.81,162.8991,1.170724315020863
2015-02-04,3401.77,425.29,162.9212,1.1708006000418167
2015-02-05,3366.95,425.95,163.1987,1.1708768900335431
2015-02-06,3312.42,424.91,163.1366,1.170953184996366
2015-02-09,3345.92,425.17,163.27,1.171029484930609
2015-02-10,3406.94,417.11,163.2945,1.171105789836597
2015-02-11,3434.12,416.11,163.4766,1.1711820997146534
2015-02-12,3442.87,415.9,163.5965,1.171258414565102
2015-02-13,3469.83,418.72,163.7517,1.1713347343882672
2015-02-16,3499.48,418.72,163.9601,1.1714110591844722
2015-02-17,3522.32,418.49,164.0148,1.171487388954042
2015-02-25,3478.73,419.42,164.2021,1.1715637236973002
2015-02-26,3566.3,419.67,164.1688,1.1716400634145712
2015-02-27,3572.84,420.92,164.1165,1.1717164081061788
2015-03-02,3601.27,421.57,164.0587,1.1717927577724472
2015-03-03,3507.9,421.69,163.9202,1.1718691124137006
2015-03-04,3530.82,421.67,163.9029,1.1719454720302631
2015-03-05,3496.34,421.35,163.6883,1.172021836622459
2015-03-06,3478.52,419.44,163.5384,1.1720982061906124
2015-03-09,3537.75,418.71,163.4545,1.1721745807350477
2015-03-10,3520.61,416.93,163.3975,1.1722509602560889
2015-03-11,3524.65,415.86,163.7057,1.1723273447540603
2015-03-12,3592.84,415.84,163.796,1.1724037342292868
2015-03-13,3617.66,414.53,163.6638,1.172480128682092
2015-03-16,3705.67,413.99,163.5095,1.1725565281128003
2015-03-17,3757.12,412.74,163.4432,1.1726329325217368
2015-03-18,3846.06,412.74,163.3879,1.1727093419092252
2015-03-19,3839.74,413.71,163.3541,1.1727857562755901
2015-03-20,3892.57,415.29,163.4726,1.1728621756211557
2015-03-23,3972.06,417.03,163.47899999999996,1.1729385999462465
2015-03-24,3973.05,417.35,163.3524,1.1730150292511872
2015-03-25,3940.41,417.37,163.2594,1.173091463536302
2015-03-26,3950.0,416.92,162.9195,1.173167902801916
2015-03-27,3971.7,416.6,162.7532,1.1732443470483531
2015-03-30,4088.18,416.91,162.5365,1.1733207962759382
2015-03-31,4051.2,414.98,162.171,1.173389200723936
2015-04-01,4123.9,414.84,162.4343,1.173457609159904
2015-04-02,4124.78,414.0,162.7495,1.1735260215840748
2015-04-03,4170.54,414.0,162.7052,1.173594437996681
2015-04-07,4260.04,415.2,162.7025,1.1736628583979551
2015-04-08,4295.8,415.02,162.4749,1.1737312827881294
2015-04-09,4262.14,415.56,162.5384,1.1737997111674368
2015-04-10,4344.42,415.62,162.6087,1.1738681435361096
2015-04-13,4421.07,415.13,162.7627,1.1739365798943806
2015-04-14,4438.18,413.98,162.986,1.1740050202424823
2015-04-15,4380.51,413.53,163.2583,1.1740734645806472
2015-04-16,4513.55,412.88,163.4042,1.174141912909108
2015-04-17,4596.14,413.39,163.4434,1.1742103652280973
2015-04-20,4521.92,413.61,164.1802,1.174278821537848
2015-04-21,4619.16,413.5,164.5004,1.1743472818385925
2015-04-22,4739.81,413.68,164.4429,1.174415746130563
2015-04-23,4740.89,414.86,164.3793,1.1744842144139933
2015-04-24,4702.64,415.99,164.1919,1.1745526866891154
2015-04-27,4807.59,416.87,164.34599999999998,1.174621162956162
2015-04-28,4741.86,418.06,164.4254,1.1746896432153662
2015-04-29,4774.33,419.24,164.4636,1.1747581274669603
2015-04-30,4749.89,421.15,164.6231,1.1748266157111773
2015-05-04,4787.74,422.75,164.6978,1.17489510794825
2015-05-05,4596.84,423.63,164.6424,1.1749636041784108
2015-05-06,4553.33,425.46,164.53,1.175032104401893
2015-05-07,4470.09,425.12,164.6195,1.1751006086189293
2015-05-08,4558.4,428.54,164.8589,1.1751691168297524
2015-05-11,4690.53,428.13,164.9815,1.1752376290345952
2015-05-12,4747.42,428.59,165.1828,1.1753061452336904
2015-05-13,4718.44,429.86,165.50599999999997,1.175374665427271
2015-05-14,4700.78,430.32,165.8441,1.17544318961557
2015-05-15,4617.47,430.18,165.9672,1.1755117177988201
2015-05-18,4575.14,429.44,166.0012,1.175580249977254
2015-05-19,4731.22,427.02,165.8582,1.1756487861511051
2015-05-20,4754.92,426.47,165.8724,1.1757173263206062
2015-05-21,4840.98,426.02,165.8563,1.17578587048599
2015-05-22,4951.34,423.51,165.9275,1.1758544186474895
2015-05-25,5099.5,423.51,165.9867,1.1759229708053385
2015-05-26,5198.92,423.87,165.8494,1.1759915269597685
2015-05-27,5181.43,423.87,165.8306,1.1760600871110136
2015-05-28,4834.01,423.62,165.6293,1.1761286512593063
2015-05-29,4840.83,424.74,165.5223,1.1761972194048802
2015-06-01,5076.18,426.15,165.4107,1.1762657915479675
2015-06-02,5161.87,426.37,165.5767,1.1763343676888025
2015-06-03,5143.59,425.61,165.6492,1.1764029478276168
2015-06-04,5181.42,426.5,165.74099999999999,1.1764715319646444
2015-06-05,5230.55,425.26,165.78900000000004,1.176540120100118
2015-06-08,5353.75,426.34,165.8778,1.176608712234271
2015-06-09,5317.46,426.4,165.9354,1.1766773083673363
2015-06-10,5309.11,425.67,165.8745,1.1767459084995473
2015-06-11,5306.59,424.49,165.8068,1.176814512631137
2015-06-12,5335.12,424.09,165.8025,1.1768831207623385
2015-06-15,5221.17,421.36,165.6912,1.1769517328933847
2015-06-16,5064.82,422.45,165.8035,1.1770203490245097
2015-06-17,5138.83,422.06,165.8068,1.1770889691559456
2015-06-18,4930.55,422.18,165.9351,1.1771575932879264
2015-06-19,4637.05,422.14,165.9478,1.177226221420685
2015-06-23,4786.09,423.95,165.90599999999995,1.1772948535544547
2015-06-24,4880.13,423.31,165.893,1.1773634896894687
2015-06-25,4706.52,423.52,165.9173,1.1774321298259602
